message,label
แม่ โอนเงินให้แล้ว 22776 บาทนะ 🔥,ham
พลอย ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://secure-update.live/h6rm9t,spam
Krungsri แจ้งเตือน OTP 00960 หากไม่ใช่คุณยืนยันที่ http://delivery-check.me/yre7y9,spam
เราได้กำไร 11% จริง สนใจไหม http://promo-sale99.net/avzheb,spam
ก้อย ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://account-verify.co/4h58ku 📲,spam
KBank ส่งแจ้งเตือน OTP เฉยๆ อย่ากดลิงก์ปลอม 🙏,ham
เราได้กำไร 70% จริง สนใจไหม http://promo-sale99.net/7ui87y,spam
เราได้กำไร 23% จริง สนใจไหม http://bank-confirm.site/m30wa7,spam
โอน 12782 บาทแล้วนะ ดูสลิปที่ http://secure-update.live/tclvof,spam
"ระบบพบความผิดปกติ
OTP:67060
กรอกที่ http://account-verify.co/1znmgr",spam
OTP เมื่อกี้คือ 125276 ใช่ไหม,ham
ดูคลิปนี้สิ http://pantip.com/ijdrt4,ham
เรื่องที่คุยไว้ ลองเข้าไปดู http://fastloan-now.vip/2c9re0 ก่อน,spam
OTP เมื่อกี้คือ 2715 ใช่ไหม,ham
นัท ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://account-verify.co/n4105h 📲,spam
เราได้กำไร 78% จริง สนใจไหม http://bank-confirm.site/pirqtc,spam
"ระบบพบความผิดปกติ
OTP:3219
กรอกที่ http://promo-sale99.net/0l459q",spam
เอ ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://promo-sale99.net/3gxjcj ✨,spam
Krungsri แจ้งเตือน OTP 96948 หากไม่ใช่คุณยืนยันที่ http://bank-confirm.site/1v3ilo 🤣,spam
OTP เมื่อกี้คือ 84278 ใช่ไหม,ham
โอน 5107 บาทแล้วนะ ดูสลิปที่ http://account-verify.co/oadgz4 😱,spam
ร้านนี้ลด 26% จริง 555 ✨,ham
SCB แจ้งเตือน OTP 517545 หากไม่ใช่คุณยืนยันที่ http://promo-sale99.net/7j1ffk ✨,spam
ดูคลิปนี้สิ http://scb.co.th/2tte6u,ham
พัสดุตกค้าง ชำระ 79558 ที่ http://promo-sale99.net/iukmie,spam
มีคดีค้างชำระ ตรวจสอบดว่น http://secure-update.live/hwssds,spam
เรื่องที่คุยไว้ ลองเข้าไปดู http://fastloan-now.vip/h9umpl ก่อน,spam
โอน 64378 บาทแล้วนะ ดูสลิปที่ http://secure-update.live/gc7g8c,spam
บอย ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://fastloan-now.vip/nudl45,spam
"ระบบพบความผิดปกติ
OTP:696019
กรอกที่ http://fastloan-now.vip/up6n80 🔥",spam
KBank แจ้งเตือน OTP 0722 หากไม่ใช่คุณยืนยันที่ http://promo-sale99.net/p8gein,spam
มีคดีค้างชำระ ตรวจสอบด่วน http://bank-confirm.site/ps8wh2,spam
เราได้กำไร 54% จริง สนใจไหม http://account-verify.co/lzts1n,spam
เราได้กำไร 10% จริง สนใจไหม http://bank-confirm.site/9bp0ho 💰,spam
ก้อย ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://delivery-check.me/62zglo,spam
ส่งไฟล์ให้แล้ว http://pantip.com/4m616r,ham
"ระบบพบความผิดปกติ
OTP:7658
กรอกที่ http://bank-confirm.site/v0s74r 🙏",spam
SCB แจ้งเตือน OTP 75822 หากไม่ใช่คุณยืนยันที่ http://delivery-check.me/veid4d 🤣,spam
เรื่องที่คุยไว้ ลองเข้าไปดู http://promo-sale99.net/eplkcu ก่อน 💸,spam
ร้านนี้ลด 50% จริง 555 🎉,ham
ประชุม 9 โมงนะ ✨,ham
เอ ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://promo-sale99.net/zt19m1,spam
อ่านข่าวเรื่องกู้เงินมาน่ากลัวมาก 😱,spam
เราได้กำไร 36% จริง สนใจไหม http://secure-update.live/qgu183 🎉,spam
พัสดุตกค้าง ชำระ 13258 ที่ http://account-verify.co/24y71z 🤣,spam
โอน 45795 บาทแล้วนะ ดูสลิปที่ http://delivery-check.me/q3wv9l,spam
ดูคลิปนี้สิ http://facebook.com/xugy4u,ham
OTP เมื่อกี้คือ 18654 ใช่ไหม 😱,ham
Krungsri แจ้งเตือน OTP 460925 หากไม่ใช่คุณยืนยันที่ http://account-verify.co/z0wz11,spam
"ระบบพบความผิดปกติ
OTP:674746
กรอกที่ http://secure-update.live/y9uv0u",spam
ดูคลิปนี้สิ http://kku.ac.th/yon5st,ham
บอย โอนเงินให้แล้ว 47321 บาทนะ,ham
OTP เมื่อกี้คือ 748116 ใช่ไหม ✨,ham
ดูคลิปนี้สิ http://kku.ac.th/mrwgx0 🔥,ham
มีคดีค้างชำระ ตรวจสอบด่วน http://fastloan-now.vip/cj0sfk,spam
"ระบบพบความผิดปกติ
OTP:467226
กรอกที่ http://secure-update.live/2csxsn",spam
BangkokBank แจ้งเตือน OTP 55266 หากไม่ใช่คุณยืนยันที่ http://delivery-check.me/yajvxv,spam
เราได้กำไร 77% จริง สนใจไหม http://bank-confirm.site/gq1w9f,spam
เรื่องที่คุยไว้ ลองเข้าไปดู http://delivery-check.me/6u09f9 ก่อน,spam
"ระบบพบความผิดปกติ
OTP:48399
กรอกที่ http://bank-confirm.site/jemws1 🎉",spam
พัสดุตกค้าง ชำระ 8214 ที่ http://fastloan-now.vip/y7so25 📲,spam
เอ ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://delivery-check.me/pksnh6,spam
"ระบบพบความผิดปกติ
OTP:873755
กรอกที่ http://delivery-check.me/o4i306 📲",spam
นัท โอนเงินให้แล้ว 33918 บาทนะ 🎉,ham
เรื่องที่คุยไว้ ลองเข้าไปดู http://secure-update.live/x7oc67 ก่อน 🤣,spam
ดูคลิปนี้สิ http://pantip.com/ky6m9h,ham
มีคดีค้างชำระ ตรวจสอบด่วน http://account-verify.co/cutb2a,spam
ดูคลิปนี้สิ http://github.com/oigwjl,ham
ดูคลิปนี้สิ http://facebook.com/bfdtsy 🤣,ham
"ระบบพบความผิดปกติ
OTP:1922
กรอกที่ http://promo-sale99.net/buisn6",spam
SCB แจ้งเตือน OTP 12641 หากไม่ใช่คุณยืนยันที่ http://promo-sale99.net/dr2pc3 💰,spam
ดูคลิปนี้สิ http://pantip.com/u08mgl,ham
SCB ส่งแจ้งเตือน OTP เฉยๆ อย่ากดลิงก์ปลอม,spam
มีคดีค้างชำระ ตรวจสอบด่วน http://fastloan-now.vip/3r4gkr,spam
โอน 26467 บาทแล้วนะ ดูสลิปที่ http://fastloan-now.vip/hrr125,spam
โอน 48123 บาทแล้วนะ ดูสลิปที่ http://secure-update.live/lbljor,spam
ร้านนี้ลด 20% จริง 555 ✨,ham
OTP เมื่อกี้คือ 6965 ใช่ไหม,ham
ก้อย โอนเงินให้แล้ว 47486 บาทนะ 💰,ham
มีคดีค้างชำระ ตรวจสอบด่วน http://bank-confirm.site/9kxste ✨,spam
OTP เมื่อกี้คือ 1637 ใช่ไหม 💸,ham
พัสดุตกค้าง ชำระ 63028 ที่ http://secure-update.live/rd1qf4,spam
แม่ ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://delivery-check.me/rsfkcm,spam
ประชุม 13 โมงนะ ✨,ham
เรื่องที่คุยไว้ ลองเข้าไปดู http://secure-update.live/l9f09j ก่อน,spam
OTP เมื่อกี้คือ 6157 ใช่ไหม,ham
โอน 44418 บาทแล้วนะ ดูสลิปที่ http://bank-confirm.site/913943,spam
SCB แจ้งเตือน OTP 425736 หากไม่ใช่คุณยืนยันที่ http://bank-confirm.site/6r57pf,spam
SCB แจ้งเตือน OTP 939050 หากไม่ใช่คุณยืนยันที่ http://delivery-check.me/1923x2,spam
ตั้ม โอนเงินให้แล้ว 63422 บาทนะ 🔥,ham
ดูคลิปนี้สิ http://github.com/ky7r0n,ham
เรื่องที่คุยไว้ ลองเข้าไปดู http://promo-sale99.net/v9km6y ก่อน,spam
ตั้ม โอนเงินให้แล้ว 53265 บาทนะ,ham
ดูคลิปนี้สิ http://kku.ac.th/p5sxc6,ham
ส่งไฟล์ให้แล้ว http://pantip.com/ev9kic,ham
BangkokBank แจ้งเตือน OTP 890186 หากไม่ใช่คุณยืนยันที่ http://account-verify.co/ieihvh,spam
มีคดีค้างชำระ ตรวจสอบด่วน http://bank-confirm.site/h15wj8 🔥,spam
เราได้กำไร 41% จริง สนใจไหม http://promo-sale99.net/ci67du,spam
บอย โอนเงินให้แล้ว 63914 บาทนะ,ham
โอน 36767 บาทแล้วนะ ดูสลิปที่ http://fastloan-now.vip/rwlgn6,spam
เรื่องที่คุยไว้ ลองเข้าไปดู http://promo-sale99.net/rrepzr ก่อน 💸,spam
โอน 79299 บาทแล้วนะ ดูสลิปที่ http://account-verify.co/fh1mej,spam
พลอย โอนเงินให้แล้ว 3375 บาทนะ 🔥,ham
โอน 24510 บาทแล้วนะ ดูสลิปที่ http://promo-sale99.net/haz081,spam
ร้านนี้ลด 47% จริง 555 🚨,ham
SCB แจ้งเตือน OTP 2698 หากไม่ใช่คุณยืนยนที่ http://bank-confirm.site/m33wgh,spam
โอน 23629 บาทแล้วนะ ดูสลิปที่ http://bank-confirm.site/inkr0o,spam
ดูคลิปนี้สิ http://kku.ac.th/87u9b3 🎉,ham
OTP เมื่อกี้คือ 8172 ใช่ไหม,ham
"ระบบพบความผิดปกติ
OTP:558121
กรอกที่ http://bank-confirm.site/gzcpav",spam
