message,label
"ระบบพบความผิดปกติ
OTP:146504
กรอกที่ http://promo-sale99.net/46ej3t",spam
เราได้กำไร 47% จริง สนใจไหม http://promo-sale99.net/el078y,spam
พัสดุตกค้าง ชำระ 66878 ที่ http://account-verify.co/6e4di1,spam
พลอย โอนเงินให้แล้ว 70013 บาทนะ,ham
KBank แจ้งเตือน OTP 97189 หากไม่ใช่คุณยืนยนที่ http://account-verify.co/xkl2pm 💰,spam
KBank ส่งแจ้งเตือน OTP เฉยๆ อย่ากดลิงก์ปลอม 🎉,ham
พ่อ ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://fastloan-now.vip/uh53z2,spam
ส่งไฟล์ให้แล้ว http://facebook.com/0ojoo5,ham
มีคดีค้างชำระ ตรวจสอบด่วน http://secure-update.live/66es21,spam
ส่งไฟล์ให้แล้ว http://youtube.com/96bk8b,ham
นัท ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://secure-update.live/qnkw5k,spam
เรื่องที่คุยไว้ ลองเข้าไปดู http://account-verify.co/rsotzr ก่อน,spam
"ระบบพบความผิดปกติ
OTP:986845
กรอกที่ http://fastloan-now.vip/n76nc7 💸",spam
พลอย โอนเงินให้แล้ว 70635 บาทนะ 🙏,ham
แม่ ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://promo-sale99.net/ixkffm,spam
มีคดีค้างชำระ ตรวจสอบด่วน http://bank-confirm.site/lcnpo4 🚨,spam
พัสดุตกค้าง ชำระ 63736 ที่ http://promo-sale99.net/mjqdpq,ham
"ระบบพบความผิดปกติ
OTP:36071
กรอกที่ http://delivery-check.me/bsxuii",spam
โอน 27286 บาทแล้วนะ ดูสลิปที่ http://account-verify.co/b6t3zi 🤣,spam
อ่านข่าวเรื่องกู้เงีนมาน่ากลัวมาก 🚨,ham
นัท ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://account-verify.co/g9asex,spam
"ระบบพบความผิดปกติ
OTP:720974
กรอกที่ http://account-verify.co/dw7zq6",spam
ร้านนี้ลด 21% จริง 555 ✨,ham
ส่งไฟล์ให้แล้ว http://youtube.com/76utat 🎉,ham
เอ โอนเงินให้แล้ว 73808 บาทนะ,ham
เราได้กำไร 11% จริง สนใจไหม http://delivery-check.me/gvcovg,spam
ส่งไฟล์ให้แล้ว http://scb.co.th/8jqd35 📲,ham
เราได้กำไร 70% จริง สนใจไหม http://delivery-check.me/6efr0i,spam
เราได้กำไร 70% จริง สนใจไหม http://secure-update.live/85pls2,spam
KBank แจ้งเตือน OTP 787179 หากไม่ใช่คุณยืนยันที่ http://account-verify.co/453esj,spam
ส่งไฟล์ให้แล้ว http://kku.ac.th/oxmhsn 💸,ham
ส่งไฟล์ให้แล้ว http://scb.co.th/kqzm4e 🚨,ham
"ระบบพบความผิดปกติ
OTP:7557
กรอกที่ http://bank-confirm.site/9woo8o",spam
มีคดีค้างชำระ ตรวจสอบด่วน http://secure-update.live/wuy1xp,spam
เรื่องที่คุยไว้ ลองเข้าไปดู http://delivery-check.me/6spj93 ก่อน 🙏,spam
เรื่องที่คุยไว้ ลองเข้าไปดู http://promo-sale99.net/8dp3mp ก่อน,spam
"ระบบพบความผิดปกติ
OTP:0327
กรอกที่ http://secure-update.live/ubwqj4",spam
ดูคลิปนี้สิ http://pantip.com/rbsbgw,ham
มีคดีค้างชำระ ตรวจสอบดว่น http://delivery-check.me/ilx5gn,spam
ดูคลิปนี้สิ http://pantip.com/sxc9ft 🚨,ham
ส่งไฟล์ให้แล้ว http://facebook.com/a3gvp2 💸,ham
ส่งไฟล์ให้แล้ว http://scb.co.th/6g31rv,ham
ส่งไฟล์ให้แล้ว http://kku.ac.th/bg3qh1 💸,ham
โอน 16927 บาทแล้วนะ ดูสลิปที่ http://account-verify.co/v7tnfb ✨,spam
OTP เมื่อกี้คือ 47895 ใช่ไหม,ham
ประชุม 11 โมงนะ 🤣,ham
"ระบบพบความผิดปกติ
OTP:83021
กรอกที่ http://delivery-check.me/2fk0ls",spam
KBank แจ้งเตือน OTP 580688 หากไม่ใช่คุณยืนยันที่ http://account-verify.co/iwhv8v 🤣,spam
ประชุม 12 โมงนะ ✨,ham
โอน 76212 บาทแล้วนะ ดูสลิปที่ http://account-verify.co/1rp23w 💸,spam
ส่งไฟล์ให้แล้ว http://github.com/tc8qgl,ham
มีคดีค้างชำระ ตรวจสอบด่วน http://delivery-check.me/0utjk1,spam
OTP เมื่อกี้คือ 794627 ใช่ไหม 📲,ham
พัสดุตกค้าง ชำระ 41749 ที่ http://account-verify.co/tiwjwp,spam
"ระบบพบความผิดปกติ
OTP:343767
กรอกที่ http://promo-sale99.net/8jrnqm",spam
BangkokBank แจ้งเตือน OTP 60266 หากไม่ใช่คุณยืนยันที่ http://account-verify.co/39s2mz,spam
เอ โอนเงีนให้แล้ว 78442 บาทนะ 💸,ham
เราได้กำไร 15% จริง สนใจไหม http://account-verify.co/dmv713,spam
ดูคลิปนี้สิ http://facebook.com/eksyd4,ham
Krungsri แจ้งเตือน OTP 38773 หากไม่ใช่คุณยืนยันที่ http://account-verify.co/f34lzu,spam
ดูคลิปนี้สิ http://github.com/xwnysa,ham
ส่งไฟล์ให้แล้ว http://kku.ac.th/bfsmcu,ham
บอย ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://promo-sale99.net/64abm8,spam
นัท โอนเงีนให้แล้ว 7482 บาทนะ,ham
โอน 77153 บาทแล้วนะ ดูสลิปที่ http://promo-sale99.net/py4xgy 🚨,ham
Krungsri แจ้งเตือน OTP 1435 หากไม่ใช่คุณยืนยันที่ http://secure-update.live/7hdogp ✨,spam
เรื่องที่คุยไว้ ลองเข้าไปดู http://promo-sale99.net/29547y ก่อน 💸,spam
ส่งไฟล์ให้แล้ว http://facebook.com/r7u39h,ham
พัสดุตกค้าง ชำระ 19079 ที่ http://bank-confirm.site/97yxmk 📲,spam
เรื่องที่คุยไว้ ลองเข้าไปดู http://account-verify.co/ioo55u ก่อน,spam
เรื่องที่คุยไว้ ลองเข้าไปดู http://fastloan-now.vip/bx0kc5 ก่อน,spam
"ระบบพบความผิดปกติ
OTP:7253
กรอกที่ http://account-verify.co/wmrigd 🙏",spam
"ระบบพบความผิดปกติ
OTP:7833
กรอกที่ http://promo-sale99.net/7h5m7l",spam
พ่อ โอนเงินให้แล้ว 63051 บาทนะ,ham
ร้านนี้ลด 28% จริง 555,ham
เรื่องที่คุยไว้ ลองเข้าไปดู http://delivery-check.me/egatsl ก่อน,spam
ดูคลิปนี้สิ http://pantip.com/blvl2h,ham
พัสดุตกค้าง ชำระ 18585 ที่ http://secure-update.live/halkg7,spam
พัสดุตกค้าง ชำระ 54389 ที่ http://secure-update.live/5suar9,spam
เราได้กำไร 75% จริง สนใจไหม http://delivery-check.me/q49hzl,spam
พัสดุตกค้าง ชำระ 610 ที่ http://promo-sale99.net/2yemzc 🙏,spam
OTP เมื่อกี้คือ 954846 ใช่ไหม,spam
โอน 7932 บาทแล้วนะ ดูสลิปที่ http://fastloan-now.vip/f8ch2d ✨,spam
โอ๊ต ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://promo-sale99.net/g25pkh 🔥,spam
OTP เมื่อกี้คือ 85180 ใช่ไหม 🎉,ham
ตั้ม ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://account-verify.co/ngos31,spam
ดูคลิปนี้สิ http://facebook.com/romt1i,ham
เราได้กำไร 62% จริง สนใจไหม http://delivery-check.me/vszrlj,spam
Krungsri แจ้งเตือน OTP 95237 หากไม่ใช่คุณยืนยันที่ http://secure-update.live/e4esji 📲,spam
พัสดุตกค้าง ชำระ 7340 ที่ http://promo-sale99.net/ia6s2w,spam
"ระบบพบความผิดปกติ
OTP:17781
กรอกที่ http://delivery-check.me/cbin5e 📲",spam
มีคดีค้างชำระ ตรวจสอบด่วน http://bank-confirm.site/e66r9y,spam
มีคดีค้างชำระ ตรวจสอบด่วน http://secure-update.live/637c3a 💰,spam
"ระบบพบความผิดปกติ
OTP:097591
กรอกที่ http://promo-sale99.net/bh8usw",spam
ร้านนี้ลด 59% จริง 555,ham
ก้อย ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://fastloan-now.vip/edfwvy 📲,spam
ดูคลิปนี้สิ http://scb.co.th/7otlen 🤣,ham
ดูคลิปนี้สิ http://github.com/9a0288 💰,ham
OTP เมื่อกี้คือ 78097 ใช่ไหม 💰,ham
ร้านนี้ลด 69% จริง 555 ✨,ham
ดูคลิปนี้สิ http://scb.co.th/j27p4x,ham
โอน 40565 บาทแล้วนะ ดูสลิปที่ http://bank-confirm.site/vztz01,spam
มีคดีค้างชำระ ตรวจสอบด่วน http://delivery-check.me/nzwc9e,spam
ส่งไฟล์ให้แล้ว http://pantip.com/4qqr3s,ham
โอน 43944 บาทแล้วนะ ดูสลิปที่ http://promo-sale99.net/665bfc,spam
"ระบบพบความผิดปกติ
OTP:076553
กรอกที่ http://secure-update.live/ux65x5",spam
เอ โอนเงีนให้แล้ว 66532 บาทนะ 💸,ham
พัสดุตกค้าง ชำระ 55661 ที่ http://promo-sale99.net/k51t22,spam
โอน 53761 บาทแล้วนะ ดูสลิปที่ http://bank-confirm.site/ihtn80,spam
นัท ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://account-verify.co/5aw1ih,spam
เราได้กำไร 76% จริง สนใจไหม http://account-verify.co/o4peu8 📲,spam
